Time Stamp          EXEC TI BUSFR BUSHR BUSDH BUSSD IDLFR IDLHR IDLSD BLTSL GPRST BUDTF BUDTH IDDTH DAPSI BUSDF BUDF8
2017-11-23 06:36:30   4.536 00000 00000 00000 00000 00258 00000 00288 00128 00822 00000 00000 00000 00000 00000 00000
2017-11-23 06:36:45   4.540 00000 00000 00000 00000 00234 00000 00288 00128 00846 00000 00000 00000 00000 00000 00000
2017-11-23 06:37:00   4.544 00000 00000 00000 00000 00252 00000 00288 00128 00828 00000 00000 00000 00000 00000 00000
2017-11-23 06:37:15   4.549 00000 00000 00000 00000 00220 00000 00288 00128 00860 00000 00000 00000 00000 00000 00000
2017-11-23 06:37:30   4.553 00000 00000 00000 00000 00206 00000 00288 00128 00874 00000 00000 00000 00000 00000 00000
2017-11-23 06:37:45   4.557 00000 00000 00000 00000 00200 00000 00288 00128 00880 00000 00000 00000 00000 00000 00000
2017-11-23 06:38:00   4.561 00000 00000 00000 00000 00208 00000 00288 00128 00872 00000 00000 00000 00000 00000 00000
2017-11-23 06:38:15   4.565 00000 00000 00000 00000 00198 00000 00288 00128 00882 00000 00000 00000 00000 00000 00000
2017-11-23 06:38:30   4.569 00000 00000 00000 00000 00204 00000 00288 00128 00876 00000 00000 00000 00000 00000 00000
2017-11-23 06:38:45   4.574 00000 00000 00000 00000 00201 00000 00288 00128 00879 00000 00000 00000 00000 00000 00000
2017-11-23 06:39:00   4.578 00000 00000 00000 00000 00204 00000 00288 00128 00876 00000 00000 00000 00000 00000 00000
2017-11-23 06:39:15   4.582 00000 00000 00000 00000 00194 00000 00288 00128 00886 00000 00000 00000 00000 00000 00000
2017-11-23 06:39:30   4.586 00000 00000 00000 00000 00194 00000 00288 00128 00886 00000 00000 00000 00000 00000 00000
2017-11-23 06:39:45   4.590 00000 00000 00000 00000 00235 00000 00288 00128 00845 00000 00000 00000 00000 00000 00000
2017-11-23 06:40:00   4.594 00000 00000 00000 00000 00232 00000 00288 00128 00848 00000 00000 00000 00000 00000 00000
2017-11-23 06:40:15   4.599 00000 00000 00000 00000 00210 00000 00288 00128 00870 00000 00000 00000 00000 00000 00000
2017-11-23 06:40:30   4.603 00000 00000 00000 00000 00225 00000 00288 00128 00855 00000 00000 00000 00000 00000 00000
2017-11-23 06:40:45   4.607 00000 00000 00000 00000 00272 00000 00288 00128 00808 00000 00000 00000 00000 00000 00000
2017-11-23 06:41:00   4.611 00000 00000 00000 00000 00280 00000 00288 00128 00800 00000 00000 00000 00000 00000 00000
2017-11-23 06:41:15   4.615 00000 00000 00000 00000 00263 00000 00288 00128 00817 00000 00000 00000 00000 00000 00000
2017-11-23 06:41:30   4.619 00000 00000 00000 00000 00245 00000 00288 00128 00835 00000 00000 00000 00000 00000 00000
2017-11-23 06:41:45   4.624 00000 00000 00000 00000 00246 00000 00288 00128 00834 00000 00000 00000 00000 00000 00000
2017-11-23 06:42:00   4.628 00000 00000 00000 00000 00250 00000 00288 00128 00830 00000 00000 00000 00000 00000 00000
2017-11-23 06:42:15   4.632 00000 00000 00000 00000 00225 00000 00288 00128 00855 00000 00000 00000 00000 00000 00000
2017-11-23 06:42:30   4.636 00000 00000 00000 00000 00206 00000 00288 00128 00874 00000 00000 00000 00000 00000 00000
2017-11-23 06:42:45   4.640 00000 00000 00000 00000 00221 00000 00288 00128 00859 00000 00000 00000 00000 00000 00000
2017-11-23 06:43:00   4.644 00000 00000 00000 00000 00240 00000 00288 00128 00840 00000 00000 00000 00000 00000 00000
2017-11-23 06:43:15   4.649 00000 00000 00000 00000 00226 00000 00288 00128 00854 00000 00000 00000 00000 00000 00000
2017-11-23 06:43:30   4.653 00000 00000 00000 00000 00214 00000 00288 00128 00866 00000 00000 00000 00000 00000 00000
2017-11-23 06:43:45   4.657 00000 00000 00000 00000 00219 00000 00288 00128 00861 00000 00000 00000 00000 00000 00000
2017-11-23 06:44:00   4.661 00000 00000 00000 00000 00252 00000 00288 00128 00828 00000 00000 00000 00000 00000 00000
2017-11-23 06:44:15   4.665 00000 00000 00000 00000 00180 00000 00288 00128 00900 00000 00000 00000 00000 00000 00000
2017-11-23 06:44:30   4.669 00000 00000 00000 00000 00182 00000 00288 00128 00898 00000 00000 00000 00000 00000 00000
2017-11-23 06:44:45   4.674 00000 00000 00000 00000 00195 00000 00288 00128 00885 00000 00000 00000 00000 00000 00000
2017-11-23 06:45:00   4.678 00000 00000 00000 00000 00231 00000 00288 00128 00849 00000 00000 00000 00000 00000 00000
2017-11-23 06:45:15   4.682 00000 00000 00000 00000 00266 00000 00288 00128 00814 00000 00000 00000 00000 00000 00000
2017-11-23 06:45:30   4.686 00000 00000 00000 00000 00300 00000 00288 00128 00780 00000 00000 00000 00000 00000 00000
2017-11-23 06:45:45   4.690 00000 00000 00000 00000 00330 00000 00288 00128 00750 00000 00000 00000 00000 00000 00000
2017-11-23 06:46:00   4.694 00000 00000 00000 00000 00301 00000 00288 00128 00779 00000 00000 00000 00000 00000 00000
2017-11-23 06:46:15   4.699 00000 00000 00000 00000 00282 00000 00288 00128 00798 00000 00000 00000 00000 00000 00000
2017-11-23 06:46:30   4.703 00000 00000 00000 00000 00278 00000 00288 00128 00802 00000 00000 00000 00000 00000 00000
2017-11-23 06:46:45   4.707 00000 00000 00000 00000 00258 00000 00288 00128 00822 00000 00000 00000 00000 00000 00000
2017-11-23 06:47:00   4.711 00000 00000 00000 00000 00234 00000 00288 00128 00846 00000 00000 00000 00000 00000 00000
2017-11-23 06:47:15   4.715 00000 00000 00000 00000 00236 00000 00288 00128 00844 00000 00000 00000 00000 00000 00000
2017-11-23 06:47:30   4.719 00000 00000 00000 00000 00234 00000 00288 00128 00846 00000 00000 00000 00000 00000 00000
2017-11-23 06:47:45   4.724 00000 00000 00000 00000 00226 00000 00288 00128 00854 00000 00000 00000 00000 00000 00000
2017-11-23 06:48:00   4.728 00000 00000 00000 00000 00213 00000 00288 00128 00867 00000 00000 00000 00000 00000 00000
2017-11-23 06:48:15   4.732 00000 00000 00000 00000 00192 00000 00288 00128 00888 00000 00000 00000 00000 00000 00000
2017-11-23 06:48:30   4.736 00000 00000 00000 00000 00204 00000 00288 00128 00876 00000 00000 00000 00000 00000 00000
2017-11-23 06:48:45   4.740 00000 00000 00000 00000 00202 00000 00288 00128 00878 00000 00000 00000 00000 00000 00000
2017-11-23 06:49:00   4.744 00000 00000 00000 00000 00193 00000 00288 00128 00887 00000 00000 00000 00000 00000 00000
2017-11-23 06:49:15   4.749 00000 00000 00000 00000 00219 00000 00288 00128 00861 00000 00000 00000 00000 00000 00000
2017-11-23 06:49:30   4.753 00000 00000 00000 00000 00212 00000 00288 00128 00868 00000 00000 00000 00000 00000 00000
2017-11-23 06:49:45   4.757 00000 00000 00000 00000 00213 00000 00288 00128 00867 00000 00000 00000 00000 00000 00000
2017-11-23 06:50:00   4.761 00000 00000 00000 00000 00209 00000 00288 00128 00871 00000 00000 00000 00000 00000 00000
2017-11-23 06:50:15   4.765 00000 00000 00000 00000 00288 00000 00288 00128 00792 00000 00000 00000 00000 00000 00000
2017-11-23 06:50:30   4.769 00000 00000 00000 00000 00321 00000 00288 00128 00759 00000 00000 00000 00000 00000 00000
2017-11-23 06:50:45   4.774 00000 00000 00000 00000 00313 00000 00288 00128 00767 00000 00000 00000 00000 00000 00000
2017-11-23 06:51:00   4.778 00000 00000 00000 00000 00313 00000 00288 00128 00767 00000 00000 00000 00000 00000 00000
2017-11-23 06:51:15   4.782 00000 00000 00000 00000 00279 00000 00288 00128 00801 00000 00000 00000 00000 00000 00000
2017-11-23 06:51:30   4.786 00000 00000 00000 00000 00246 00000 00288 00128 00834 00000 00000 00000 00000 00000 00000
2017-11-23 06:51:45   4.790 00000 00000 00000 00000 00221 00000 00288 00128 00859 00000 00000 00000 00000 00000 00000
2017-11-23 06:52:00   4.794 00000 00000 00000 00000 00194 00000 00288 00128 00886 00000 00000 00000 00000 00000 00000
2017-11-23 06:52:15   4.799 00000 00000 00000 00000 00226 00000 00288 00128 00854 00000 00000 00000 00000 00000 00000
2017-11-23 06:52:30   4.803 00000 00000 00000 00000 00210 00000 00288 00128 00870 00000 00000 00000 00000 00000 00000
2017-11-23 06:52:45   4.807 00000 00000 00000 00000 00200 00000 00288 00128 00880 00000 00000 00000 00000 00000 00000
2017-11-23 06:53:00   4.811 00000 00000 00000 00000 00222 00000 00288 00128 00858 00000 00000 00000 00000 00000 00000
2017-11-23 06:53:15   4.815 00000 00000 00000 00000 00222 00000 00288 00128 00858 00000 00000 00000 00000 00000 00000
2017-11-23 06:53:30   4.819 00000 00000 00000 00000 00222 00000 00288 00128 00858 00000 00000 00000 00000 00000 00000
2017-11-23 06:53:45   4.824 00000 00000 00000 00000 00214 00000 00288 00128 00866 00000 00000 00000 00000 00000 00000
2017-11-23 06:54:00   4.828 00000 00000 00000 00000 00214 00000 00288 00128 00866 00000 00000 00000 00000 00000 00000
2017-11-23 06:54:15   4.832 00000 00000 00000 00000 00249 00000 00288 00128 00831 00000 00000 00000 00000 00000 00000
2017-11-23 06:54:30   4.836 00000 00000 00000 00000 00274 00000 00288 00128 00806 00000 00000 00000 00000 00000 00000
2017-11-23 06:54:45   4.840 00000 00000 00000 00000 00348 00000 00288 00128 00732 00000 00000 00000 00000 00000 00000
2017-11-23 06:55:00   4.844 00000 00000 00000 00000 00372 00000 00288 00128 00708 00000 00000 00000 00000 00000 00000
2017-11-23 06:55:15   4.849 00000 00000 00000 00000 00357 00000 00288 00128 00723 00000 00000 00000 00000 00000 00000
2017-11-23 06:55:30   4.853 00000 00000 00000 00000 00316 00000 00288 00128 00764 00000 00000 00000 00000 00000 00000
2017-11-23 06:55:45   4.857 00000 00000 00000 00000 00311 00000 00288 00128 00769 00000 00000 00000 00000 00000 00000
2017-11-23 06:56:00   4.861 00000 00000 00000 00000 00233 00000 00288 00128 00847 00000 00000 00000 00000 00000 00000
2017-11-23 06:56:15   4.865 00000 00000 00000 00000 00201 00000 00288 00128 00879 00000 00000 00000 00000 00000 00000
2017-11-23 06:56:30   4.869 00000 00000 00000 00000 00208 00000 00288 00128 00872 00000 00000 00000 00000 00000 00000
2017-11-23 06:56:45   4.874 00000 00000 00000 00000 00200 00000 00288 00128 00880 00000 00000 00000 00000 00000 00000
2017-11-23 06:57:00   4.878 00000 00000 00000 00000 00185 00000 00288 00128 00895 00000 00000 00000 00000 00000 00000
2017-11-23 06:57:15   4.882 00000 00000 00000 00000 00176 00000 00288 00128 00904 00000 00000 00000 00000 00000 00000
2017-11-23 06:57:30   4.886 00000 00000 00000 00000 00157 00000 00288 00128 00923 00000 00000 00000 00000 00000 00000
2017-11-23 06:57:45   4.890 00000 00000 00000 00000 00154 00000 00288 00128 00926 00000 00000 00000 00000 00000 00000
2017-11-23 06:58:00   4.894 00000 00000 00000 00000 00182 00000 00288 00128 00898 00000 00000 00000 00000 00000 00000
2017-11-23 06:58:15   4.899 00000 00000 00000 00000 00170 00000 00288 00128 00910 00000 00000 00000 00000 00000 00000
2017-11-23 06:58:30   4.903 00000 00000 00000 00000 00160 00000 00288 00128 00920 00000 00000 00000 00000 00000 00000
2017-11-23 06:58:45   4.907 00000 00000 00000 00000 00157 00000 00288 00128 00923 00000 00000 00000 00000 00000 00000
2017-11-23 06:59:00   4.911 00000 00000 00000 00000 00208 00000 00288 00128 00872 00000 00000 00000 00000 00000 00000
2017-11-23 06:59:15   4.915 00000 00000 00000 00000 00300 00000 00288 00128 00780 00000 00000 00000 00000 00000 00000
2017-11-23 06:59:30   4.919 00000 00000 00000 00000 00300 00000 00288 00128 00780 00000 00000 00000 00000 00000 00000
2017-11-23 06:59:45   4.924 00000 00000 00000 00000 00312 00000 00288 00128 00768 00000 00000 00000 00000 00000 00000
2017-11-23 07:00:00   4.928 00000 00000 00000 00000 00328 00000 00288 00128 00752 00000 00000 00000 00000 00000 00000
2017-11-23 07:00:15   4.932 00000 00000 00000 00000 00294 00000 00288 00128 00786 00000 00000 00000 00000 00000 00000
2017-11-23 07:00:30   4.936 00000 00000 00000 00000 00284 00000 00288 00128 00796 00000 00000 00000 00000 00000 00000
2017-11-23 07:00:45   4.940 00000 00000 00000 00000 00232 00000 00288 00128 00848 00000 00000 00000 00000 00000 00000
2017-11-23 07:01:00   4.944 00000 00000 00000 00000 00211 00000 00288 00128 00869 00000 00000 00000 00000 00000 00000
2017-11-23 07:01:15   4.949 00000 00000 00000 00000 00219 00000 00288 00128 00861 00000 00000 00000 00000 00000 00000
2017-11-23 07:01:30   4.953 00000 00000 00000 00000 00205 00000 00288 00128 00875 00000 00000 00000 00000 00000 00000
2017-11-23 07:01:45   4.957 00000 00000 00000 00000 00210 00000 00288 00128 00870 00000 00000 00000 00000 00000 00000
2017-11-23 07:02:00   4.961 00000 00000 00000 00000 00202 00000 00288 00128 00878 00000 00000 00000 00000 00000 00000
2017-11-23 07:02:15   4.965 00000 00000 00000 00000 00198 00000 00288 00128 00882 00000 00000 00000 00000 00000 00000
2017-11-23 07:02:30   4.969 00000 00000 00000 00000 00191 00000 00288 00128 00889 00000 00000 00000 00000 00000 00000
2017-11-23 07:02:45   4.974 00000 00000 00000 00000 00232 00000 00288 00128 00848 00000 00000 00000 00000 00000 00000
2017-11-23 07:03:00   4.978 00000 00000 00000 00000 00232 00000 00288 00128 00848 00000 00000 00000 00000 00000 00000
2017-11-23 07:03:15   4.982 00000 00000 00000 00000 00254 00000 00288 00128 00826 00000 00000 00000 00000 00000 00000
2017-11-23 07:03:30   4.986 00000 00000 00000 00000 00276 00000 00288 00128 00804 00000 00000 00000 00000 00000 00000
2017-11-23 07:03:45   4.990 00000 00000 00000 00000 00330 00000 00288 00128 00750 00000 00000 00000 00000 00000 00000
2017-11-23 07:04:00   4.994 00000 00000 00000 00000 00337 00000 00288 00128 00743 00000 00000 00000 00000 00000 00000
2017-11-23 07:04:15   4.999 00000 00000 00000 00000 00330 00000 00288 00128 00750 00000 00000 00000 00000 00000 00000
2017-11-23 07:04:30   5.003 00000 00000 00000 00000 00312 00000 00288 00128 00768 00000 00000 00000 00000 00000 00000
2017-11-23 07:04:45   5.007 00000 00000 00000 00000 00279 00000 00288 00128 00801 00000 00000 00000 00000 00000 00000
2017-11-23 07:05:00   5.011 00000 00000 00000 00000 00246 00000 00288 00128 00834 00000 00000 00000 00000 00000 00000
2017-11-23 07:05:15   5.015 00000 00000 00000 00000 00245 00000 00288 00128 00835 00000 00000 00000 00000 00000 00000
2017-11-23 07:05:30   5.019 00000 00000 00000 00000 00224 00000 00288 00128 00856 00000 00000 00000 00000 00000 00000
2017-11-23 07:05:45   5.024 00000 00000 00000 00000 00229 00000 00288 00128 00851 00000 00000 00000 00000 00000 00000
2017-11-23 07:06:00   5.028 00000 00000 00000 00000 00214 00000 00288 00128 00866 00000 00000 00000 00000 00000 00000
2017-11-23 07:06:15   5.032 00000 00000 00000 00000 00198 00000 00288 00128 00882 00000 00000 00000 00000 00000 00000
2017-11-23 07:06:30   5.036 00000 00000 00000 00000 00206 00000 00288 00128 00874 00000 00000 00000 00000 00000 00000
2017-11-23 07:06:45   5.040 00000 00000 00000 00000 00212 00000 00288 00128 00868 00000 00000 00000 00000 00000 00000
2017-11-23 07:07:00   5.044 00000 00000 00000 00000 00214 00000 00288 00128 00866 00000 00000 00000 00000 00000 00000
2017-11-23 07:07:15   5.049 00000 00000 00000 00000 00213 00000 00288 00128 00867 00000 00000 00000 00000 00000 00000
2017-11-23 07:07:30   5.053 00000 00000 00000 00000 00202 00000 00288 00128 00878 00000 00000 00000 00000 00000 00000
2017-11-23 07:07:45   5.057 00000 00000 00000 00000 00200 00000 00288 00128 00880 00000 00000 00000 00000 00000 00000
2017-11-23 07:08:00   5.061 00000 00000 00000 00000 00212 00000 00288 00128 00868 00000 00000 00000 00000 00000 00000
2017-11-23 07:08:15   5.065 00000 00000 00000 00000 00216 00000 00288 00128 00864 00000 00000 00000 00000 00000 00000
2017-11-23 07:08:30   5.069 00000 00000 00000 00000 00290 00000 00288 00128 00790 00000 00000 00000 00000 00000 00000
2017-11-23 07:08:45   5.074 00000 00000 00000 00000 00301 00000 00288 00128 00779 00000 00000 00000 00000 00000 00000
2017-11-23 07:09:00   5.078 00000 00000 00000 00000 00298 00000 00288 00128 00782 00000 00000 00000 00000 00000 00000
2017-11-23 07:09:15   5.082 00000 00000 00000 00000 00286 00000 00288 00128 00794 00000 00000 00000 00000 00000 00000
2017-11-23 07:09:30   5.086 00000 00000 00000 00000 00281 00000 00288 00128 00799 00000 00000 00000 00000 00000 00000
2017-11-23 07:09:45   5.090 00000 00000 00000 00000 00270 00000 00288 00128 00810 00000 00000 00000 00000 00000 00000
2017-11-23 07:10:00   5.094 00000 00000 00000 00000 00210 00000 00288 00128 00870 00000 00000 00000 00000 00000 00000
2017-11-23 07:10:15   5.099 00000 00000 00000 00000 00206 00000 00288 00128 00874 00000 00000 00000 00000 00000 00000
2017-11-23 07:10:30   5.103 00000 00000 00000 00000 00216 00000 00288 00128 00864 00000 00000 00000 00000 00000 00000
2017-11-23 07:10:45   5.107 00000 00000 00000 00000 00198 00000 00288 00128 00882 00000 00000 00000 00000 00000 00000
2017-11-23 07:11:00   5.111 00000 00000 00000 00000 00201 00000 00288 00128 00879 00000 00000 00000 00000 00000 00000
2017-11-23 07:11:15   5.115 00000 00000 00000 00000 00206 00000 00288 00128 00874 00000 00000 00000 00000 00000 00000
2017-11-23 07:11:30   5.119 00000 00000 00000 00000 00216 00000 00288 00128 00864 00000 00000 00000 00000 00000 00000
2017-11-23 07:11:45   5.124 00000 00000 00000 00000 00209 00000 00288 00128 00871 00000 00000 00000 00000 00000 00000
2017-11-23 07:12:00   5.128 00000 00000 00000 00000 00214 00000 00288 00128 00866 00000 00000 00000 00000 00000 00000
2017-11-23 07:12:15   5.132 00000 00000 00000 00000 00215 00000 00288 00128 00865 00000 00000 00000 00000 00000 00000
2017-11-23 07:12:30   5.136 00000 00000 00000 00000 00214 00000 00288 00128 00866 00000 00000 00000 00000 00000 00000
2017-11-23 07:12:45   5.140 00000 00000 00000 00000 00292 00000 00288 00128 00788 00000 00000 00000 00000 00000 00000
2017-11-23 07:13:00   5.144 00000 00000 00000 00000 00308 00000 00288 00128 00772 00000 00000 00000 00000 00000 00000
2017-11-23 07:13:15   5.149 00000 00000 00000 00000 00336 00000 00288 00128 00744 00000 00000 00000 00000 00000 00000
2017-11-23 07:13:30   5.153 00000 00000 00000 00000 00336 00000 00288 00128 00744 00000 00000 00000 00000 00000 00000
2017-11-23 07:13:45   5.157 00000 00000 00000 00000 00297 00000 00288 00128 00783 00000 00000 00000 00000 00000 00000
2017-11-23 07:14:00   5.161 00000 00000 00000 00000 00274 00000 00288 00128 00806 00000 00000 00000 00000 00000 00000
2017-11-23 07:14:15   5.165 00000 00000 00000 00000 00270 00000 00288 00128 00810 00000 00000 00000 00000 00000 00000
2017-11-23 07:14:30   5.169 00000 00000 00000 00000 00203 00000 00288 00128 00877 00000 00000 00000 00000 00000 00000
2017-11-23 07:14:45   5.174 00000 00000 00000 00000 00198 00000 00288 00128 00882 00000 00000 00000 00000 00000 00000
2017-11-23 07:15:00   5.178 00000 00000 00000 00000 00190 00000 00288 00128 00890 00000 00000 00000 00000 00000 00000
2017-11-23 07:15:15   5.182 00000 00000 00000 00000 00224 00000 00288 00128 00856 00000 00000 00000 00000 00000 00000
2017-11-23 07:15:30   5.186 00000 00000 00000 00000 00200 00000 00288 00128 00880 00000 00000 00000 00000 00000 00000
2017-11-23 07:15:45   5.190 00000 00000 00000 00000 00178 00000 00288 00128 00902 00000 00000 00000 00000 00000 00000
